"measurementscale","fallwinterspring","grade","RIT","student_percentile"
"Mathematics","Fall",1,165,64
"Mathematics","Fall",2,180,64
"Mathematics","Fall",3,193,64
"Mathematics","Fall",4,205,64
"Mathematics","Fall",5,215,64
"Mathematics","Fall",6,221,64
"Mathematics","Fall",7,226,64
"Mathematics","Fall",8,232,64
"Mathematics","Fall",9,234,64
"Mathematics","Fall",10,236,64
"Mathematics","Fall",11,239,64
"Mathematics","Fall",12,241,64
"Mathematics","Fall",0,144,65
"Mathematics","Fall",1,165,65
"Mathematics","Fall",2,180,65
"Mathematics","Fall",3,194,65
"Mathematics","Fall",4,205,65
"Mathematics","Fall",5,215,65
"Mathematics","Fall",6,221,65
"Mathematics","Fall",7,227,65
"Mathematics","Fall",8,232,65
"Mathematics","Fall",9,234,65
"Mathematics","Fall",10,237,65
"Mathematics","Fall",11,240,65
"Mathematics","Fall",12,241,65
"Mathematics","Fall",0,145,66
"Mathematics","Fall",1,165,66
"Mathematics","Fall",2,180,66
"Mathematics","Fall",3,194,66
"Mathematics","Fall",4,205,66
"Mathematics","Fall",5,215,66
"Mathematics","Fall",6,221,66
"Mathematics","Fall",7,227,66
"Mathematics","Fall",8,233,66
"Mathematics","Fall",9,235,66
"Mathematics","Fall",10,237,66
"Mathematics","Fall",11,240,66
"Mathematics","Fall",12,242,66
"Mathematics","Fall",0,145,67
"Mathematics","Fall",1,166,67
"Mathematics","Fall",2,181,67
"Mathematics","Fall",3,194,67
"Mathematics","Fall",4,206,67
"Mathematics","Fall",5,216,67
"Mathematics","Fall",6,222,67
"Mathematics","Fall",7,228,67
"Mathematics","Fall",8,233,67
"Mathematics","Fall",9,235,67
"Mathematics","Fall",10,238,67
"Mathematics","Fall",11,241,67
"Mathematics","Fall",12,243,67
"Mathematics","Fall",0,145,68
"Mathematics","Fall",1,166,68
"Mathematics","Fall",2,181,68
"Mathematics","Fall",3,195,68
"Mathematics","Fall",4,206,68
"Mathematics","Fall",5,216,68
"Mathematics","Fall",6,222,68
"Mathematics","Fall",7,228,68
"Mathematics","Fall",8,234,68
"Mathematics","Fall",9,236,68
"Mathematics","Fall",10,239,68
"Mathematics","Fall",11,241,68
"Mathematics","Fall",12,243,68
"Mathematics","Fall",0,146,69
"Mathematics","Fall",1,166,69
"Mathematics","Fall",2,181,69
"Mathematics","Fall",3,195,69
"Mathematics","Fall",4,207,69
"Mathematics","Fall",5,217,69
"Mathematics","Fall",6,223,69
"Mathematics","Fall",7,229,69
"Mathematics","Fall",8,234,69
"Mathematics","Fall",9,236,69
"Mathematics","Fall",10,239,69
"Mathematics","Fall",11,242,69
"Mathematics","Fall",12,244,69
"Mathematics","Fall",0,146,70
"Mathematics","Fall",1,167,70
"Mathematics","Fall",2,182,70
"Mathematics","Fall",3,196,70
"Mathematics","Fall",4,207,70
"Mathematics","Fall",5,217,70
"Mathematics","Fall",6,223,70
"Mathematics","Fall",7,229,70
"Mathematics","Fall",8,235,70
"Mathematics","Fall",9,237,70
"Mathematics","Fall",10,240,70
"Mathematics","Fall",11,243,70
"Mathematics","Fall",12,244,70
"Mathematics","Fall",0,146,71
"Mathematics","Fall",1,167,71
"Mathematics","Fall",2,182,71
"Mathematics","Fall",3,196,71
"Mathematics","Fall",4,208,71
"Mathematics","Fall",5,218,71
"Mathematics","Fall",6,224,71
"Mathematics","Fall",7,230,71
"Mathematics","Fall",8,235,71
"Mathematics","Fall",9,237,71
"Mathematics","Fall",10,240,71
"Mathematics","Fall",11,243,71
"Mathematics","Fall",12,245,71
"Mathematics","Fall",0,147,72
"Mathematics","Fall",1,167,72
"Mathematics","Fall",2,183,72
"Mathematics","Fall",3,196,72
"Mathematics","Fall",4,208,72
"Mathematics","Fall",5,218,72
"Mathematics","Fall",6,224,72
"Mathematics","Fall",7,230,72
"Mathematics","Fall",8,236,72
"Mathematics","Fall",9,238,72
"Mathematics","Fall",10,241,72
"Mathematics","Fall",11,244,72
"Mathematics","Fall",12,246,72
"Mathematics","Fall",0,147,73
"Mathematics","Fall",1,168,73
"Mathematics","Fall",2,183,73
"Mathematics","Fall",3,197,73
"Mathematics","Fall",4,208,73
"Mathematics","Fall",5,218,73
"Mathematics","Fall",6,225,73
"Mathematics","Fall",7,231,73
"Mathematics","Fall",8,237,73
"Mathematics","Fall",9,239,73
"Mathematics","Fall",10,241,73
"Mathematics","Fall",11,244,73
"Mathematics","Fall",12,246,73
"Mathematics","Fall",0,148,74
"Mathematics","Fall",1,168,74
"Mathematics","Fall",2,183,74
"Mathematics","Fall",3,197,74
"Mathematics","Fall",4,209,74
"Mathematics","Fall",5,219,74
"Mathematics","Fall",6,225,74
"Mathematics","Fall",7,231,74
"Mathematics","Fall",8,237,74
"Mathematics","Fall",9,239,74
"Mathematics","Fall",10,242,74
"Mathematics","Fall",11,245,74
"Mathematics","Fall",12,247,74
"Mathematics","Fall",0,148,75
"Mathematics","Fall",1,168,75
"Mathematics","Fall",2,184,75
"Mathematics","Fall",3,198,75
"Mathematics","Fall",4,209,75
"Mathematics","Fall",5,219,75
"Mathematics","Fall",6,226,75
"Mathematics","Fall",7,232,75
"Mathematics","Fall",8,238,75
"Mathematics","Fall",9,240,75
"Mathematics","Fall",10,243,75
"Mathematics","Fall",11,246,75
"Mathematics","Fall",12,248,75
"Mathematics","Fall",0,148,76
"Mathematics","Fall",1,169,76
"Mathematics","Fall",2,184,76
"Mathematics","Fall",3,198,76
"Mathematics","Fall",4,210,76
"Mathematics","Fall",5,220,76
"Mathematics","Fall",6,226,76
"Mathematics","Fall",7,233,76
"Mathematics","Fall",8,238,76
"Mathematics","Fall",9,240,76
"Mathematics","Fall",10,243,76
"Mathematics","Fall",11,246,76
"Mathematics","Fall",12,248,76
"Mathematics","Fall",0,149,77
"Mathematics","Fall",1,169,77
"Mathematics","Fall",2,185,77
"Mathematics","Fall",3,198,77
"Mathematics","Fall",4,210,77
"Mathematics","Fall",5,220,77
"Mathematics","Fall",6,227,77
"Mathematics","Fall",7,233,77
"Mathematics","Fall",8,239,77
"Mathematics","Fall",9,241,77
"Mathematics","Fall",10,244,77
"Mathematics","Fall",11,247,77
"Mathematics","Fall",12,249,77
"Mathematics","Fall",0,149,78
"Mathematics","Fall",1,170,78
"Mathematics","Fall",2,185,78
"Mathematics","Fall",3,199,78
"Mathematics","Fall",4,211,78
"Mathematics","Fall",5,221,78
"Mathematics","Fall",6,227,78
"Mathematics","Fall",7,234,78
"Mathematics","Fall",8,240,78
"Mathematics","Fall",9,242,78
"Mathematics","Fall",10,245,78
"Mathematics","Fall",11,248,78
"Mathematics","Fall",12,250,78
"Mathematics","Fall",0,150,79
"Mathematics","Fall",1,170,79
"Mathematics","Fall",2,186,79
"Mathematics","Fall",3,199,79
"Mathematics","Fall",4,211,79
"Mathematics","Fall",5,221,79
"Mathematics","Fall",6,228,79
"Mathematics","Fall",7,234,79
"Mathematics","Fall",8,240,79
"Mathematics","Fall",9,242,79
"Mathematics","Fall",10,245,79
"Mathematics","Fall",11,248,79
"Mathematics","Fall",12,250,79
"Mathematics","Fall",0,150,80
"Mathematics","Fall",1,171,80
"Mathematics","Fall",2,186,80
"Mathematics","Fall",3,200,80
"Mathematics","Fall",4,212,80
"Mathematics","Fall",5,222,80
"Mathematics","Fall",6,228,80
"Mathematics","Fall",7,235,80
"Mathematics","Fall",8,241,80
"Mathematics","Fall",9,243,80
"Mathematics","Fall",10,246,80
"Mathematics","Fall",11,249,80
"Mathematics","Fall",12,251,80
"Mathematics","Fall",0,150,81
"Mathematics","Fall",1,171,81
"Mathematics","Fall",2,186,81
"Mathematics","Fall",3,200,81
"Mathematics","Fall",4,212,81
"Mathematics","Fall",5,222,81
"Mathematics","Fall",6,229,81
"Mathematics","Fall",7,235,81
"Mathematics","Fall",8,242,81
"Mathematics","Fall",9,244,81
"Mathematics","Fall",10,247,81
"Mathematics","Fall",11,250,81
"Mathematics","Fall",12,252,81
"Mathematics","Fall",0,151,82
"Mathematics","Fall",1,171,82
"Mathematics","Fall",2,187,82
"Mathematics","Fall",3,201,82
"Mathematics","Fall",4,213,82
"Mathematics","Fall",5,223,82
"Mathematics","Fall",6,229,82
"Mathematics","Fall",7,236,82
"Mathematics","Fall",8,242,82
"Mathematics","Fall",9,245,82
"Mathematics","Fall",10,248,82
"Mathematics","Fall",11,251,82
"Mathematics","Fall",12,253,82
"Mathematics","Fall",0,151,83
"Mathematics","Fall",1,172,83
"Mathematics","Fall",2,187,83
"Mathematics","Fall",3,201,83
"Mathematics","Fall",4,213,83
"Mathematics","Fall",5,224,83
"Mathematics","Fall",6,230,83
"Mathematics","Fall",7,237,83
"Mathematics","Fall",8,243,83
"Mathematics","Fall",9,245,83
"Mathematics","Fall",10,248,83
"Mathematics","Fall",11,251,83
"Mathematics","Fall",12,254,83
"Mathematics","Fall",0,152,84
"Mathematics","Fall",1,172,84
"Mathematics","Fall",2,188,84
"Mathematics","Fall",3,202,84
"Mathematics","Fall",4,214,84
"Mathematics","Fall",5,224,84
"Mathematics","Fall",6,231,84
"Mathematics","Fall",7,238,84
"Mathematics","Fall",8,244,84
"Mathematics","Fall",9,246,84
"Mathematics","Fall",10,249,84
"Mathematics","Fall",11,252,84
"Mathematics","Fall",12,254,84
"Mathematics","Fall",0,152,85
"Mathematics","Fall",1,173,85
"Mathematics","Fall",2,188,85
"Mathematics","Fall",3,202,85
"Mathematics","Fall",4,214,85
"Mathematics","Fall",5,225,85
"Mathematics","Fall",6,231,85
"Mathematics","Fall",7,238,85
"Mathematics","Fall",8,245,85
"Mathematics","Fall",9,247,85
"Mathematics","Fall",10,250,85
"Mathematics","Fall",11,253,85
"Mathematics","Fall",12,255,85
"Mathematics","Fall",0,153,86
"Mathematics","Fall",1,173,86
"Mathematics","Fall",2,189,86
"Mathematics","Fall",3,203,86
"Mathematics","Fall",4,215,86
"Mathematics","Fall",5,226,86
"Mathematics","Fall",6,232,86
"Mathematics","Fall",7,239,86
"Mathematics","Fall",8,245,86
"Mathematics","Fall",9,248,86
"Mathematics","Fall",10,251,86
"Mathematics","Fall",11,254,86
"Mathematics","Fall",12,256,86
"Mathematics","Fall",0,154,87
"Mathematics","Fall",1,174,87
"Mathematics","Fall",2,190,87
"Mathematics","Fall",3,204,87
"Mathematics","Fall",4,216,87
"Mathematics","Fall",5,226,87
"Mathematics","Fall",6,233,87
"Mathematics","Fall",7,240,87
"Mathematics","Fall",8,246,87
"Mathematics","Fall",9,249,87
"Mathematics","Fall",10,252,87
"Mathematics","Fall",11,255,87
"Mathematics","Fall",12,257,87
"Mathematics","Fall",0,154,88
"Mathematics","Fall",1,175,88
"Mathematics","Fall",2,190,88
"Mathematics","Fall",3,204,88
"Mathematics","Fall",4,216,88
"Mathematics","Fall",5,227,88
"Mathematics","Fall",6,234,88
"Mathematics","Fall",7,241,88
"Mathematics","Fall",8,247,88
"Mathematics","Fall",9,250,88
"Mathematics","Fall",10,253,88
"Mathematics","Fall",11,256,88
"Mathematics","Fall",12,258,88
"Mathematics","Fall",0,155,89
"Mathematics","Fall",1,175,89
"Mathematics","Fall",2,191,89
"Mathematics","Fall",3,205,89
"Mathematics","Fall",4,217,89
"Mathematics","Fall",5,228,89
"Mathematics","Fall",6,235,89
"Mathematics","Fall",7,242,89
"Mathematics","Fall",8,248,89
"Mathematics","Fall",9,251,89
"Mathematics","Fall",10,254,89
"Mathematics","Fall",11,257,89
"Mathematics","Fall",12,260,89
"Mathematics","Fall",0,156,90
"Mathematics","Fall",1,176,90
"Mathematics","Fall",2,192,90
"Mathematics","Fall",3,206,90
"Mathematics","Fall",4,218,90
"Mathematics","Fall",5,229,90
"Mathematics","Fall",6,235,90
"Mathematics","Fall",7,243,90
"Mathematics","Fall",8,249,90
"Mathematics","Fall",9,252,90
"Mathematics","Fall",10,255,90
"Mathematics","Fall",11,258,90
"Mathematics","Fall",12,261,90
"Mathematics","Winter",0,122,1
"Mathematics","Winter",1,141,1
"Mathematics","Winter",2,154,1
"Mathematics","Winter",3,165,1
"Mathematics","Winter",4,171,1
"Mathematics","Winter",5,178,1
"Mathematics","Winter",6,181,1
"Mathematics","Winter",7,182,1
"Mathematics","Winter",8,183,1
"Mathematics","Winter",9,182,1
"Mathematics","Winter",10,183,1
"Mathematics","Winter",11,185,1
"Mathematics","Winter",12,180,1
"Mathematics","Winter",0,126,2
"Mathematics","Winter",1,144,2
"Mathematics","Winter",2,157,2
"Mathematics","Winter",3,168,2
"Mathematics","Winter",4,175,2
"Mathematics","Winter",5,182,2
"Mathematics","Winter",6,185,2
"Mathematics","Winter",7,187,2
"Mathematics","Winter",8,188,2
"Mathematics","Winter",9,187,2
"Mathematics","Winter",10,189,2
"Mathematics","Winter",11,191,2
"Mathematics","Winter",12,186,2
"Mathematics","Winter",0,128,3
"Mathematics","Winter",1,146,3
"Mathematics","Winter",2,160,3
"Mathematics","Winter",3,171,3
"Mathematics","Winter",4,178,3
"Mathematics","Winter",5,185,3
"Mathematics","Winter",6,188,3
"Mathematics","Winter",7,190,3
"Mathematics","Winter",8,192,3
"Mathematics","Winter",9,191,3
"Mathematics","Winter",10,192,3
"Mathematics","Winter",11,194,3
"Mathematics","Winter",12,190,3
"Mathematics","Winter",0,129,4
"Mathematics","Winter",1,148,4
"Mathematics","Winter",2,161,4
"Mathematics","Winter",3,172,4
"Mathematics","Winter",4,180,4
"Mathematics","Winter",5,187,4
"Mathematics","Winter",6,190,4
"Mathematics","Winter",7,193,4
"Mathematics","Winter",8,194,4
"Mathematics","Winter",9,194,4
"Mathematics","Winter",10,195,4
"Mathematics","Winter",11,197,4
"Mathematics","Winter",12,193,4
"Mathematics","Winter",0,130,5
"Mathematics","Winter",1,149,5
"Mathematics","Winter",2,163,5
"Mathematics","Winter",3,174,5
"Mathematics","Winter",4,182,5
"Mathematics","Winter",5,189,5
"Mathematics","Winter",6,192,5
"Mathematics","Winter",7,194,5
"Mathematics","Winter",8,196,5
"Mathematics","Winter",9,196,5
"Mathematics","Winter",10,197,5
"Mathematics","Winter",11,199,5
"Mathematics","Winter",12,195,5
"Mathematics","Winter",0,132,6
"Mathematics","Winter",1,151,6
"Mathematics","Winter",2,164,6
"Mathematics","Winter",3,175,6
"Mathematics","Winter",4,183,6
"Mathematics","Winter",5,190,6
"Mathematics","Winter",6,194,6
"Mathematics","Winter",7,196,6
"Mathematics","Winter",8,198,6
"Mathematics","Winter",9,197,6
"Mathematics","Winter",10,199,6
"Mathematics","Winter",11,201,6
"Mathematics","Winter",12,197,6
"Mathematics","Winter",0,133,7
"Mathematics","Winter",1,152,7
"Mathematics","Winter",2,165,7
"Mathematics","Winter",3,176,7
"Mathematics","Winter",4,184,7
"Mathematics","Winter",5,191,7
"Mathematics","Winter",6,195,7
"Mathematics","Winter",7,198,7
"Mathematics","Winter",8,200,7
"Mathematics","Winter",9,199,7
"Mathematics","Winter",10,201,7
"Mathematics","Winter",11,203,7
"Mathematics","Winter",12,199,7
"Mathematics","Winter",0,133,8
"Mathematics","Winter",1,152,8
"Mathematics","Winter",2,166,8
"Mathematics","Winter",3,177,8
"Mathematics","Winter",4,185,8
"Mathematics","Winter",5,192,8
"Mathematics","Winter",6,196,8
"Mathematics","Winter",7,199,8
"Mathematics","Winter",8,201,8
"Mathematics","Winter",9,200,8
"Mathematics","Winter",10,202,8
"Mathematics","Winter",11,204,8
"Mathematics","Winter",12,201,8
"Mathematics","Winter",0,134,9
"Mathematics","Winter",1,153,9
"Mathematics","Winter",2,167,9
"Mathematics","Winter",3,178,9
"Mathematics","Winter",4,186,9
"Mathematics","Winter",5,193,9
"Mathematics","Winter",6,197,9
"Mathematics","Winter",7,200,9
"Mathematics","Winter",8,202,9
"Mathematics","Winter",9,202,9
"Mathematics","Winter",10,204,9
"Mathematics","Winter",11,205,9
"Mathematics","Winter",12,202,9
"Mathematics","Winter",0,135,10
"Mathematics","Winter",1,154,10
"Mathematics","Winter",2,167,10
"Mathematics","Winter",3,179,10
"Mathematics","Winter",4,187,10
"Mathematics","Winter",5,194,10
"Mathematics","Winter",6,198,10
"Mathematics","Winter",7,201,10
"Mathematics","Winter",8,203,10
"Mathematics","Winter",9,203,10
"Mathematics","Winter",10,205,10
"Mathematics","Winter",11,207,10
"Mathematics","Winter",12,204,10
"Mathematics","Winter",0,135,11
"Mathematics","Winter",1,155,11
"Mathematics","Winter",2,168,11
"Mathematics","Winter",3,180,11
"Mathematics","Winter",4,188,11
"Mathematics","Winter",5,195,11
"Mathematics","Winter",6,199,11
"Mathematics","Winter",7,202,11
"Mathematics","Winter",8,204,11
"Mathematics","Winter",9,204,11
"Mathematics","Winter",10,206,11
"Mathematics","Winter",11,208,11
"Mathematics","Winter",12,205,11
"Mathematics","Winter",0,136,12
"Mathematics","Winter",1,155,12
"Mathematics","Winter",2,169,12
"Mathematics","Winter",3,180,12
"Mathematics","Winter",4,189,12
"Mathematics","Winter",5,196,12
"Mathematics","Winter",6,200,12
"Mathematics","Winter",7,203,12
"Mathematics","Winter",8,205,12
"Mathematics","Winter",9,205,12
"Mathematics","Winter",10,207,12
"Mathematics","Winter",11,209,12
"Mathematics","Winter",12,206,12
"Mathematics","Winter",0,137,13
"Mathematics","Winter",1,156,13
"Mathematics","Winter",2,169,13
"Mathematics","Winter",3,181,13
"Mathematics","Winter",4,189,13
"Mathematics","Winter",5,197,13
"Mathematics","Winter",6,201,13
"Mathematics","Winter",7,204,13
"Mathematics","Winter",8,206,13
"Mathematics","Winter",9,206,13
"Mathematics","Winter",10,208,13
"Mathematics","Winter",11,210,13
"Mathematics","Winter",12,207,13
"Mathematics","Winter",0,137,14
"Mathematics","Winter",1,157,14
"Mathematics","Winter",2,170,14
"Mathematics","Winter",3,181,14
"Mathematics","Winter",4,190,14
"Mathematics","Winter",5,198,14
"Mathematics","Winter",6,201,14
"Mathematics","Winter",7,205,14
"Mathematics","Winter",8,207,14
"Mathematics","Winter",9,207,14
"Mathematics","Winter",10,209,14
"Mathematics","Winter",11,211,14
"Mathematics","Winter",12,208,14
"Mathematics","Winter",0,138,15
"Mathematics","Winter",1,157,15
"Mathematics","Winter",2,171,15
"Mathematics","Winter",3,182,15
"Mathematics","Winter",4,191,15
"Mathematics","Winter",5,198,15
"Mathematics","Winter",6,202,15
"Mathematics","Winter",7,205,15
"Mathematics","Winter",8,208,15
"Mathematics","Winter",9,208,15
"Mathematics","Winter",10,210,15
"Mathematics","Winter",11,212,15
"Mathematics","Winter",12,209,15
"Mathematics","Winter",0,138,16
"Mathematics","Winter",1,158,16
"Mathematics","Winter",2,171,16
"Mathematics","Winter",3,183,16
"Mathematics","Winter",4,191,16
"Mathematics","Winter",5,199,16
"Mathematics","Winter",6,203,16
"Mathematics","Winter",7,206,16
"Mathematics","Winter",8,209,16
"Mathematics","Winter",9,209,16
"Mathematics","Winter",10,211,16
"Mathematics","Winter",11,213,16
"Mathematics","Winter",12,210,16
"Mathematics","Winter",0,139,17
"Mathematics","Winter",1,158,17
"Mathematics","Winter",2,172,17
"Mathematics","Winter",3,183,17
"Mathematics","Winter",4,192,17
"Mathematics","Winter",5,200,17
"Mathematics","Winter",6,204,17
"Mathematics","Winter",7,207,17
"Mathematics","Winter",8,210,17
"Mathematics","Winter",9,210,17
"Mathematics","Winter",10,212,17
"Mathematics","Winter",11,214,17
"Mathematics","Winter",12,211,17
"Mathematics","Winter",0,139,18
"Mathematics","Winter",1,159,18
"Mathematics","Winter",2,172,18
"Mathematics","Winter",3,184,18
"Mathematics","Winter",4,192,18
"Mathematics","Winter",5,200,18
"Mathematics","Winter",6,204,18
"Mathematics","Winter",7,208,18
"Mathematics","Winter",8,210,18
"Mathematics","Winter",9,210,18
"Mathematics","Winter",10,212,18
"Mathematics","Winter",11,214,18
"Mathematics","Winter",12,212,18
"Mathematics","Winter",0,140,19
"Mathematics","Winter",1,159,19
"Mathematics","Winter",2,173,19
"Mathematics","Winter",3,184,19
"Mathematics","Winter",4,193,19
"Mathematics","Winter",5,201,19
"Mathematics","Winter",6,205,19
"Mathematics","Winter",7,208,19
"Mathematics","Winter",8,211,19
"Mathematics","Winter",9,211,19
"Mathematics","Winter",10,213,19
"Mathematics","Winter",11,215,19
"Mathematics","Winter",12,213,19
"Mathematics","Winter",0,140,20
"Mathematics","Winter",1,160,20
"Mathematics","Winter",2,173,20
"Mathematics","Winter",3,185,20
"Mathematics","Winter",4,194,20
"Mathematics","Winter",5,201,20
"Mathematics","Winter",6,205,20
"Mathematics","Winter",7,209,20
"Mathematics","Winter",8,212,20
"Mathematics","Winter",9,212,20
"Mathematics","Winter",10,214,20
"Mathematics","Winter",11,216,20
"Mathematics","Winter",12,214,20
"Mathematics","Winter",0,140,21
"Mathematics","Winter",1,160,21
"Mathematics","Winter",2,174,21
"Mathematics","Winter",3,185,21
"Mathematics","Winter",4,194,21
"Mathematics","Winter",5,202,21
"Mathematics","Winter",6,206,21
"Mathematics","Winter",7,210,21
"Mathematics","Winter",8,213,21
"Mathematics","Winter",9,212,21
"Mathematics","Winter",10,215,21
"Mathematics","Winter",11,217,21
"Mathematics","Winter",12,215,21
"Mathematics","Winter",0,141,22
"Mathematics","Winter",1,160,22
"Mathematics","Winter",2,174,22
"Mathematics","Winter",3,186,22
"Mathematics","Winter",4,195,22
"Mathematics","Winter",5,202,22
"Mathematics","Winter",6,207,22
"Mathematics","Winter",7,210,22
"Mathematics","Winter",8,213,22
"Mathematics","Winter",9,213,22
"Mathematics","Winter",10,215,22
"Mathematics","Winter",11,217,22
"Mathematics","Winter",12,215,22
"Mathematics","Winter",0,141,23
"Mathematics","Winter",1,161,23
"Mathematics","Winter",2,174,23
"Mathematics","Winter",3,186,23
"Mathematics","Winter",4,195,23
"Mathematics","Winter",5,203,23
"Mathematics","Winter",6,207,23
"Mathematics","Winter",7,211,23
"Mathematics","Winter",8,214,23
"Mathematics","Winter",9,214,23
"Mathematics","Winter",10,216,23
"Mathematics","Winter",11,218,23
"Mathematics","Winter",12,216,23
"Mathematics","Winter",0,142,24
"Mathematics","Winter",1,161,24
"Mathematics","Winter",2,175,24
"Mathematics","Winter",3,187,24
"Mathematics","Winter",4,196,24
